VA Pharmacy Benefits Management Services,,,,,,
Hines IL,,,,,,
"VA Product Names from National Drug File, Including Recent Changes ",,,,,,
National Formulary Indicator is Omitted for Supplies,,,,,,
,,,,,,
GENERIC,VA_PRODUCT,VA_CLASS,NF_INDICATOR,ITEM_STATUS,PPS Add Date,PPS Delete Date
ACETAMINOPHEN/PHENYLTOLOXAMINE,ACETAMINOPHEN 500MG/PHENYLTOLXAMINE 50MG TAB,RE599,N,INACTIVE,10/16/2012,2/25/2015
ACETAMINOPHEN/PSEUDOEPHEDRINE,ACETAMINOPHEN 500MG/PSEUDOEPHEDRINE 30MG CAP,RE599,N,INACTIVE,10/16/2012,9/28/2007
ACETAMINOPHEN/PSEUDOEPHEDRINE,ACETAMINOPHEN 500MG/PSEUDOEPHEDRINE 30MG TAB,RE599,N,ACTIVE,10/16/2012,
ACETAMINOPHEN,"ACETAMINOPHEN 600MG SUPP,RTL",CN103,Y,INACTIVE,10/16/2012,10/29/2002
ACETAMINOPHEN,"ACETAMINOPHEN 650MG SUPP,RTL",CN103,Y,ACTIVE,10/16/2012,
ACETAMINOPHEN,ACETAMINOPHEN 650MG TAB,CN103,Y,INACTIVE,10/16/2012,3/25/2013
ACETAMINOPHEN,"ACETAMINOPHEN 650MG TAB,SA",CN103,N,ACTIVE,10/16/2012,
ACETAMINOPHEN,"ACETAMINOPHEN 650MG/20.3ML (AF & SF) SOLN,ORAL",CN103,Y,ACTIVE,10/16/2012,
ACETAMINOPHEN,"ACETAMINOPHEN 650MG/20.3ML (AF) SOLN,ORAL",CN103,Y,ACTIVE,10/18/2019,
ACETAMINOPHEN/BUTALBITAL,ACETAMINOPHEN 650MG/BUTALBITAL 50MG CAP,CN103,N,INACTIVE,10/16/2012,1/19/2017
ACETAMINOPHEN/BUTALBITAL,ACETAMINOPHEN 650MG/BUTALBITAL 50MG TAB,CN103,N,ACTIVE,10/16/2012,
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,ACETAMINOPHEN 650MG/CTM 4MG/DM 20MG/PSEUDOEPHED 60MG/PKT,RE506,N,INACTIVE,10/16/2012,2/16/2017
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE,ACETAMINOPHEN 650MG/DM 20MG/PHENYLEPHRINE 10MG/PKT,RE599,N,ACTIVE,8/14/2015,
ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,ACETAMINOPHEN 650MG/GUAIFENESIN 400MG/PHENYLEPHRINE 10/20ML LIQ,RE599,N,ACTIVE,7/30/2015,
ACETAMINOPHEN,ACETAMINOPHEN 80MG SPRINKLE CAP,CN103,N,INACTIVE,10/16/2012,10/29/2002
ACETAMINOPHEN,"ACETAMINOPHEN 80MG SUPP,RTL",CN103,Y,ACTIVE,10/16/2012,
ACETAMINOPHEN,ACETAMINOPHEN 80MG TAB RAPID DISINTEGRATING,CN103,N,ACTIVE,2/5/2014,
ACETAMINOPHEN,"ACETAMINOPHEN 80MG TAB,CHEWABLE",CN103,N,ACTIVE,10/16/2012,
ACETAMINOPHEN,"ACETAMINOPHEN 80MG/2.5ML SUSP,ORAL,2.5ML",CN103,Y,ACTIVE,7/25/2014,
ACETAMINOPHEN/PHENYLPROPANOLAMINE,"ACETAMINOPHEN 80MG/PHENYLPROPANOLAMINE 3.125MG TAB,CHEW",RE599,N,INACTIVE,10/16/2012,10/14/2005
ACETAMINOPHEN/PHENYLEPHRINE,"ACETAMINOPHEN 81MG/PHENYLEPHRINE 1.25MG TAB,CHEW",RE599,N,INACTIVE,10/16/2012,9/28/2007
ACETAMINOPHEN,ACETAMINOPHEN PWDR,CN103,N,ACTIVE,10/16/2012,
ACETANILIDE,ACETANILIDE PWDR,PH000,N,INACTIVE,10/16/2012,10/3/2012
ACETATED RINGER'S,ACETATED RINGER'S INJ,TN102,N,INACTIVE,10/16/2012,9/28/2007
ACETATED RINGER'S/DEXTROSE,ACETATED RINGER'S/DEXTROSE 5% INJ,TN102,N,INACTIVE,10/16/2012,9/3/2008
ACETAZOLAMIDE,ACETAZOLAMIDE 125MG TAB,CV703,Y,ACTIVE,10/16/2012,
ACETAZOLAMIDE,ACETAZOLAMIDE 250MG TAB,CV703,Y,ACTIVE,10/16/2012,
ACETAZOLAMIDE,"ACETAZOLAMIDE 250MG TAB,UD",CV703,Y,ACTIVE,4/1/2014,
ACETAZOLAMIDE,"ACETAZOLAMIDE 500MG CAP,SA",CV703,N,ACTIVE,10/16/2012,
ACETAZOLAMIDE,ACETAZOLAMIDE NA 500MG/VIL INJ,CV703,Y,ACTIVE,10/16/2012,
KETONE TEST,ACETEST (KETONE) TAB (NOT FOR ORAL USE),DX900,N,INACTIVE,10/16/2012,6/21/2016
ACETIC ACID/OXYQUINOLINE/RICINOLEIC ACID,"ACETIC AC 0.92%/OXYQUINOLINE 0.025%/RICINOLEIC AC 0.7% JELLY,VAG",GU900,N,INACTIVE,10/16/2012,1/17/2018
ACETIC ACID/ANTIPYRINE/BENZOCAINE/GLYCERIN,"ACETIC AC 2%/ANTIPYRINE 5.4%/BENZOCAINE 1.4%/GLYCERIN SUSP,OTIC",OT900,N,INACTIVE,10/16/2012,9/28/2007
ACETIC ACID/BENZALKONIUM CHLORIDE/CHLOROXYLENOL/PRAMOXINE,"ACETIC AC 2%/BENZALKONIUM CL/CHLOROXYLENOL/PRAMOXINE 1% SLN,OTIC",OT109,N,INACTIVE,10/16/2012,9/17/2009
ACETIC ACID/BENZALKONUIM CHLORIDE/CHLOROXYLENOL/GLYCERIN,"ACETIC AC/BENZALKONIUM CL/CHLOROXYLENOL/GLYCERIN SOLN,OTIC",OT109,N,INACTIVE,10/16/2012,9/28/2007
ACETIC/BENZALKONIUM/CHLOROXYLENOL/HYDROCORTISONE/PRAMOXINE,"ACETIC AC/BENZALKONIUM CL/CHLOROXYLENOL/HC 1%/PRAMOXINE SLN,OTIC",OT900,N,INACTIVE,10/16/2012,9/28/2007
ACETIC/BENZALKONIUM/PARACHLOROMETOXYLENOL/PRAMOXINE/PROPYLENE,ACETIC AC/BENZALKONIUM CL/PARACHLOROMETOXYLENOL/PRAMOXINE OTIC,OT109,N,INACTIVE,10/16/2012,9/28/2007
ACETIC ACID,"ACETIC ACID 0.25% SOLN,IRRG",IR100,Y,ACTIVE,10/16/2012,
ACETIC ACID,"ACETIC ACID 0.25% SOLN,IRRG,250ML",IR100,Y,ACTIVE,6/5/2019,
ACETIC ACID/OXYQUINOLINE,"ACETIC ACID 0.9%/OXYQUINOLINE SO4 0.025% GEL,VAG",GU900,N,ACTIVE,10/16/2012,
ACETIC ACID,"ACETIC ACID 2% SOLN,OTIC",OT109,Y,ACTIVE,10/16/2012,
ACETIC ACID/ALUMINUM ACETATE,"ACETIC ACID 2%/ALUMINUM ACETATE 0.79% SOLN,OTIC",OT109,Y,INACTIVE,10/16/2012,12/15/2017
ACETIC ACID/ALUMINUM ACETATE,"ACETIC ACID 2%/ALUMINUM ACETATE 10.79% SOLN,OTIC",OT109,Y,INACTIVE,10/16/2012,3/24/2009
ACETIC ACID/DESONIDE,"ACETIC ACID 2%/DESONIDE 0.05% SOLN,OTIC",OT250,N,INACTIVE,10/16/2012,8/1/2003
ACETIC ACID/HYDROCORTISONE,"ACETIC ACID 2%/HYDROCORTISONE 1% SOLN,OTIC",OT250,N,ACTIVE,10/16/2012,
ACETIC ACID/ALUMINUM SULFATE,"ACETIC ACID 2.47%/ALUMINUM SO4 0.79% SOLN,OTIC",OT109,Y,INACTIVE,10/16/2012,3/24/2009
ACETIC ACID,"ACETIC ACID 3% LIQUID,ORAL",HA000,N,ACTIVE,10/16/2012,
ACETIC ACID,"ACETIC ACID 3% SOLN,IRRG",IR100,Y,ACTIVE,9/6/2019,
ACETIC ACID,ACETIC ACID 36% LIQUID,PH000,N,INACTIVE,10/16/2012,5/13/2016
ACETIC ACID,"ACETIC ACID 5% LIQUID,TOP",PH000,N,ACTIVE,1/19/2018,
ACETIC ACID/SALICYLIC ACID,"ACETIC ACID 9%/SALICYLIC ACID 14.2% LIQUID,TOP",DE500,N,INACTIVE,10/16/2012,9/28/2007
ACETIC ACID,ACETIC ACID LIQUID,PH000,N,ACTIVE,10/16/2012,
ACETIC ACID,"ACETIC ACID,GLACIAL LIQUID",PH000,N,ACTIVE,10/16/2012,
ACETOHEXAMIDE,ACETOHEXAMIDE 250MG TAB,HS502,N,INACTIVE,10/16/2012,9/28/2007
ACETOHEXAMIDE,ACETOHEXAMIDE 500MG TAB,HS502,N,INACTIVE,10/16/2012,9/28/2007
ACETOHYDROXAMIC ACID,ACETOHYDROXAMIC ACID 250MG TAB,GU900,N,ACTIVE,10/16/2012,
ACETONE/ISOPROPYL ALCOHOL/POLYSORBATE 80,"ACETONE 10%/ISOPROPYL ALCOHOL 50%/POLYSORBATE 80 2% LIQUID,TOP",DE752,N,INACTIVE,10/16/2012,9/17/2009
ACETONE/ALCOHOL,ACETONE 6%/ALCOHOL 15% SHAMPOO,DE400,N,INACTIVE,10/16/2012,9/28/2007
ACETONE,ACETONE LIQUID,PH000,N,ACTIVE,10/16/2012,
ACETONE/BORIC ACID/RESORCINOL,"ACETONE/BORIC ACID/RESORCINOL SOLN,TOP",DE102,N,INACTIVE,10/16/2012,9/17/2009
ACETOPHENAZINE MALEATE,ACETOPHENAZINE MALEATE 20MG TAB,CN701,N,INACTIVE,10/16/2012,10/27/2000
ACETYLCARBROMAL,ACETYLCARBROMAL 250MG TAB,CN309,N,INACTIVE,10/16/2012,4/4/2002
ACETYLCARNITINE,ACETYLCARNITINE 500MG CAP,TN900,N,ACTIVE,10/16/2012,
ACETYLCHOLINE CHLORIDE,"ACETYLCHOLINE CL 1% SOLN,OPH",OP102,Y,ACTIVE,10/16/2012,
ACETYLCHOLINE CHLORIDE,"ACETYLCHOLINE CL 1% SOLN,OPH,2ML",OP102,Y,INACTIVE,10/16/2012,9/3/2008
ACETYLCHOLINE CHLORIDE,"ACETYLCHOLINE CL 1%,2ML/BALANCED SALT SOLN,OPH",OP102,Y,INACTIVE,10/16/2012,9/28/2007
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% (PF) SOLN,INHL",RE400,Y,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% (PF) SOLN,INHL,10ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% (PF) SOLN,INHL,30ML",RE400,Y,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% (PF) SOLN,INHL,4ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% SOLN,INHL",RE400,Y,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% SOLN,INHL,10ML",RE400,Y,INACTIVE,10/16/2012,10/5/2011
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% SOLN,INHL,30ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 10% SOLN,INHL,4ML",RE400,Y,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 2.5GM TAB,EFFERVSC",AD900,N,INACTIVE,6/7/2016,7/15/2019
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% (PF) SOLN,INHL",RE400,Y,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% (PF) SOLN,INHL,10ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% (PF) SOLN,INHL,30ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% (PF) SOLN,INHL,4ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% SOLN,INHL",RE400,Y,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% SOLN,INHL,10ML",RE400,Y,INACTIVE,10/16/2012,10/5/2011
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% SOLN,INHL,30ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 20% SOLN,INHL,4ML",RE400,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 200MG/ML (PF) SOLN,INJ",AD900,Y,ACTIVE,10/16/2012,
ACETYLCYSTEINE,"ACETYLCYSTEINE 500MG CAP,ORAL",HA000,N,ACTIVE,10/16/2012,
ACETYLCYSTEINE,ACETYLCYSTEINE 500MG TAB,HA000,N,INACTIVE,10/16/2012,5/27/2009
ACETYLCYSTEINE,"ACETYLCYSTEINE 500MG TAB,EFFERVSC",AD900,N,INACTIVE,6/7/2016,7/15/2019
ACETYLCYSTEINE,"ACETYLCYSTEINE 600MG CAP,ORAL",HA000,N,ACTIVE,10/16/2012,
ACETYLCYSTEINE,ACETYLCYSTEINE 600MG TAB,HA000,N,ACTIVE,4/11/2019,
ACETYLCYSTEINE,"ACETYLCYSTEINE 750MG CAP,ORAL",HA000,N,INACTIVE,10/16/2012,5/27/2009
ACETIC ACID/GLYCERIN/OXYQUINOLINE/RICINOLEIC ACID,"ACI-JEL JELLY,VAG",GU900,N,INACTIVE,10/16/2012,9/3/2008
ACID MANTLE,ACID MANTLE CREAM,DE350,N,INACTIVE,10/16/2012,5/24/2016
ACIDOPHILUS,ACIDOPHILUS CAP,GA208,N,INACTIVE,10/16/2012,11/3/2017
ACIDOPHILUS,ACIDOPHILUS TAB,GA208,N,INACTIVE,10/16/2012,11/2/2017
ACIDOPHILUS/PECTIN,ACIDOPHILUS/PECTIN 100MG CAP,GA208,N,INACTIVE,10/16/2012,11/2/2017
ACIDOPHILUS/PECTIN,"ACIDOPHILUS/PECTIN 100MG TAB,CHEWABLE",GA208,N,INACTIVE,10/16/2012,11/2/2017
ACIDULATED PHOSPHATE FLUORIDE,ACIDULATED PHOSPHATE FLUORIDE 0.02% LIQUID,OR100,N,INACTIVE,10/16/2012,9/17/2009
ACIDULATED PHOSPHATE FLUORIDE,ACIDULATED PHOSPHATE FLUORIDE 0.044% LIQUID,OR100,N,INACTIVE,10/16/2012,6/21/2012
ACITRETIN,ACITRETIN 10MG CAP,DE810,Y,ACTIVE,10/16/2012,
ACITRETIN,"ACITRETIN 10MG CAP,30/VERSA FOAM KIT",DE810,Y,INACTIVE,10/16/2012,5/20/2010
ACITRETIN,ACITRETIN 17.5MG CAP,DE810,Y,ACTIVE,10/16/2012,
ACITRETIN,ACITRETIN 25MG CAP,DE810,Y,ACTIVE,10/16/2012,
ACITRETIN,"ACITRETIN 25MG CAP,30/VERSA FOAM KIT",DE810,Y,INACTIVE,10/16/2012,5/20/2010
ACLIDINIUM/FORMOTEROL,"ACLIDINIUM 400MCG/FORMOTEROL 12MCG/ACTUAT,INHL,ORAL,60D",RE109,N,ACTIVE,10/7/2019,
ACLIDINIUM,"ACLIDINIUM BROMIDE 400MCG/ACTUAT 30D INHL,ORAL",RE105,N,ACTIVE,3/3/2015,
ACLIDINIUM,"ACLIDINIUM BROMIDE 400MCG/ACTUAT 60D INHL,ORAL",RE105,N,ACTIVE,10/16/2012,
ACNE AID,ACNE AID BAR,DE400,N,ACTIVE,10/16/2012,
ACONITUM,ACONITUM CAP/TAB,HA000,N,ACTIVE,3/27/2013,
ACRIFLAVINE,ACRIFLAVINE HCL PWDR,PH000,N,INACTIVE,10/16/2012,5/13/2016
ACRIVASTINE/PSEUDOEPHEDRINE,ACRIVASTINE 8MG/PSEUDOEPHEDRINE HCL 60MG CAP,RE501,N,ACTIVE,10/16/2012,
ACETAMINOPHEN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,"ACTIFED SINUS DAYTIME/NIGHTIME CAP,PKG #24",RE599,N,INACTIVE,10/16/2012,9/28/2007
ACETAMINOPHEN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,"ACTIFED SINUS DAYTIME/NIGHTIME TAB,PKG #24",RE599,N,INACTIVE,10/16/2012,9/28/2007
MULTIVITAMINS,ACTION B-100 TAB,VT801,N,INACTIVE,10/16/2012,7/31/2003
MULTIVITAMINS,ACTION B-50 TAB,VT801,N,INACTIVE,10/16/2012,7/31/2003
ESTRADIOL/NORETHINDRONE,"ACTIVELLA 0.5MG/0.1MG TAB,28",HS900,N,ACTIVE,10/16/2012,
ESTRADIOL/NORETHINDRONE,"ACTIVELLA 1MG/0.5MG TAB,28",HS900,N,ACTIVE,10/16/2012,
ESTRADIOL/NORETHINDRONE,"ACTIVELLA TAB,28 PACK",HS900,N,INACTIVE,10/16/2012,6/7/2007
ACYCLOVIR,ACYCLOVIR 200MG CAP,AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,"ACYCLOVIR 200MG CAP,UD",AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,"ACYCLOVIR 200MG/5ML SUSP,ORAL",AM800,N,ACTIVE,10/16/2012,
ACYCLOVIR/LIDOCAINE,"ACYCLOVIR 4%/LIDOCAINE 4% OINT,TOP",DE103,N,INACTIVE,3/18/2015,2/25/2016
ACYCLOVIR,ACYCLOVIR 400MG TAB,AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,"ACYCLOVIR 400MG TAB,UD",AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,"ACYCLOVIR 5% CREAM,TOP",DE103,N,ACTIVE,10/16/2012,
ACYCLOVIR,"ACYCLOVIR 5% OINT,TOP",DE103,N,ACTIVE,10/16/2012,
ACYCLOVIR/HYDROCORTISONE,"ACYCLOVIR 5%/HYDROCORTISONE 1% CREAM,TOP",DE103,N,ACTIVE,2/27/2014,
ACYCLOVIR,"ACYCLOVIR 50MG TAB,BUCCAL",AM800,N,ACTIVE,5/23/2014,
ACYCLOVIR,ACYCLOVIR 800MG TAB,AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,"ACYCLOVIR 800MG TAB,UD",AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,ACYCLOVIR NA 1000MG/VIL INJ,AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,ACYCLOVIR NA 500MG/VIL INJ,AM800,Y,ACTIVE,10/16/2012,
ACYCLOVIR,ACYCLOVIR NA 50MG/ML INJ,AM800,Y,ACTIVE,10/16/2012,
ADALIMUMAB,"ADALIMUMAB 10MG/0.1ML INJ,SYRINGE,KIT",MS190,Y,ACTIVE,5/11/2018,
ADALIMUMAB,"ADALIMUMAB 10MG/0.2ML INJ,SYRINGE,KIT",MS190,Y,ACTIVE,10/24/2014,
ADALIMUMAB,"ADALIMUMAB 20MG/0.2ML INJ,SYRINGE,KIT",MS190,Y,ACTIVE,5/11/2018,
ADALIMUMAB,"ADALIMUMAB 20MG/0.4ML INJ,SYRINGE,KIT",MS190,Y,ACTIVE,10/16/2012,
ADALIMUMAB,"ADALIMUMAB 40MG/0.4ML INJ,PEN,KIT",MS190,Y,ACTIVE,5/11/2018,
ADALIMUMAB,"ADALIMUMAB 40MG/0.4ML INJ,SYRINGE,KIT",MS190,Y,ACTIVE,5/11/2018,
ADALIMUMAB,"ADALIMUMAB 40MG/0.4ML X 1/80MG/0.8ML X 1 INJ,SYRINGE,KIT",MS190,Y,ACTIVE,5/11/2018,
ADALIMUMAB,"ADALIMUMAB 40MG/0.4ML X 2/80MG/0.8ML X 1 INJ,SYRINGE,KIT",MS190,Y,ACTIVE,2/20/2019,
ADALIMUMAB,"ADALIMUMAB 40MG/0.8ML INJ,PEN,CROHNS STARTER PKG,6",MS190,Y,ACTIVE,10/16/2012,
ADALIMUMAB,"ADALIMUMAB 40MG/0.8ML INJ,PEN,KIT",MS190,Y,ACTIVE,10/16/2012,
ADALIMUMAB,"ADALIMUMAB 40MG/0.8ML INJ,PEN,PSORIASIS STARTER PKG,4",MS190,Y,ACTIVE,10/16/2012,
ADALIMUMAB,"ADALIMUMAB 40MG/0.8ML INJ,SYRINGE,KIT",MS190,Y,ACTIVE,10/16/2012,
ADALIMUMAB,"ADALIMUMAB 40MG/0.8ML INJ,VIAL,KIT",MS190,Y,INACTIVE,10/16/2012,9/3/2008
ADALIMUMAB,"ADALIMUMAB 80MG/0.8ML INJ,PEN,CROHNS STARTER PKG,3",MS190,Y,ACTIVE,5/11/2018,
ADAPALENE,"ADAPALENE 0.1% CREAM,TOP",DE752,N,ACTIVE,10/16/2012,
ADAPALENE,"ADAPALENE 0.1% GEL,TOP",DE752,N,ACTIVE,10/16/2012,
ADAPALENE,"ADAPALENE 0.1% LOTION,TOP",DE752,N,ACTIVE,10/16/2012,
ADAPALENE,"ADAPALENE 0.1% SOLN,TOP",DE752,N,ACTIVE,10/16/2012,
ADAPALENE,ADAPALENE 0.1% SWAB TOP,DE752,N,ACTIVE,10/16/2012,
ADAPALENE/BENZOYL PEROXIDE,"ADAPALENE 0.1%/BENZOYL PEROXIDE 2.5% GEL,TOP",DE752,N,ACTIVE,10/16/2012,
ADAPALENE,"ADAPALENE 0.3% GEL,TOP",DE752,N,ACTIVE,10/16/2012,
ADAPALENE/BENZOYL PEROXIDE,"ADAPALENE 0.3%/BENZOYL PEROXIDE 2.5% GEL,TOP",DE752,N,ACTIVE,7/30/2015,
"ADAPTER,UROSTOMY DRAIN TUBE","ADAPTER,ACCUSEAL C#0219-15",XA599,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,ASPIRATION/FLUSH,LUER LOCK URESIL AFA-LL",XA900,,ACTIVE,5/13/2019,
ADAPTER,"ADAPTER,CATHETER/SYRINGE #21627010",XA900,,ACTIVE,7/16/2018,
ADAPTER,"ADAPTER,FEEDING BOLUS 20FR COOK #BFA20S",XA799,,ACTIVE,11/8/2018,
ADAPTER,"ADAPTER,FEEDING,14F ENFIT HALYARD #8135-14",XA799,,ACTIVE,5/23/2018,
ADAPTER,"ADAPTER,FEEDING,16FR COVIDIEN #8884751622",XA799,,ACTIVE,7/16/2018,
ADAPTER,"ADAPTER,FEEDING,20F ENFIT HALYARD #8135-20",XA799,,ACTIVE,5/23/2018,
ADAPTER,"ADAPTER,FEEDING,24F ENFIT HALYARD #8135-24",XA799,,ACTIVE,5/23/2018,
ADAPTER,"ADAPTER,FEEDING,24FR ENDOVIVE #M00580231",XA799,,ACTIVE,3/14/2014,
ADAPTER,"ADAPTER,FEEDING,24FR ENDOVIVE #M00580241",XA799,,ACTIVE,11/21/2017,
ADAPTER,"ADAPTER,FEEDING,BOLUS ENFIT 20F #8136-20",XA799,,INACTIVE,2/11/2019,2/12/2019
ADAPTER,"ADAPTER,FEEDING,BOLUS ENFIT 24F #8136-24",XA799,,INACTIVE,2/11/2019,2/12/2019
ADAPTER,"ADAPTER,FEEDING,DUAL PORT 16F BARD #317",XA799,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,FEEDING,DUAL PORT 20F BARD #333",XA799,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,FEEDING,DUAL PORT 28F BARD #318",XA799,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,FEEDING,SMALL 8FR TO 16FR",XA799,,ACTIVE,5/10/2017,
ADAPTER,"ADAPTER,FEEDING,UNIVERSAL 14F KC#0135-14",XA799,,ACTIVE,7/17/2015,
ADAPTER,"ADAPTER,FEEDING,UNIVERSAL 14F KC#0135-24",XA799,,ACTIVE,12/12/2019,
ADAPTER,"ADAPTER,FEEDING,UNIVERSAL 20F KC#0135-20",XA799,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,FEEDING,UNIVERSAL 20F KC#0136-20",XA799,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,FEEDING,UNIVERSAL 24F KC#0136-24",XA799,,ACTIVE,12/16/2013,
ADAPTER,"ADAPTER,LUER BARD #4992305",XA900,,ACTIVE,2/22/2017,
ADAPTER,"ADAPTER,LUER PLEURAL DRAINAGE BARD #1505",XA900,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,MULTI HUDSON #1422",XA900,,ACTIVE,7/26/2019,
ADAPTER,"ADAPTER,NEBULIZER CAP CAREFUSION #CC10",XA900,,ACTIVE,5/16/2019,
ADAPTER,"ADAPTER,NEBULIZER HUDSON #031-28",XA900,,ACTIVE,5/29/2018,
ADAPTER,"ADAPTER,NEBULIZER VALVED CAREFUSION #2061",XA900,,ACTIVE,8/16/2019,
ADAPTER,"ADAPTER,NEBULIZER VALVED CAREFUSION #2601",XA900,,INACTIVE,8/16/2019,8/16/2019
ADAPTER,"ADAPTER,PRESSURE LINE HUDSON #1642",XA900,,ACTIVE,8/15/2019,
ADAPTER,"ADAPTER,Q-SYTE LUER ACCESS SPLIT SEPTUM",XA900,,ACTIVE,3/14/2017,
ADAPTER,"ADAPTER,SUR-FIT NATURA C#4019-93",XA499,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,SUR-FIT NATURA C#4019-94",XA499,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,SUR-FIT NATURA C#4019-95",XA499,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,SUR-FIT NATURA C#4019-96",XA499,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,TEVADAPTOR LUER LOCK #412114",XA900,,ACTIVE,10/16/2012,
ADAPTER,"ADAPTER,UNIVERSAL CUFF HUDSON #1421",XA900,,ACTIVE,10/14/2015,
"ADAPTER,UROSTOMY DRAIN TUBE","ADAPTER,UROSTOMY DRAIN TUBE CYMED#87000",XA599,,ACTIVE,10/30/2017,
"ADAPTER,UROSTOMY DRAIN TUBE","ADAPTER,UROSTOMY DRAIN TUBE H#7331",XA599,,ACTIVE,10/16/2012,
ADAPTSKIN,"ADAPTSKIN 50 CREAM,TOP",DE900,N,ACTIVE,10/16/2012,
ADAPTSKIN,"ADAPTSKIN 90 CREAM,TOP",DE900,N,ACTIVE,5/27/2014,
MINERALS/MULTIVITAMINS,ADEFLOR-M TAB,VT802,N,INACTIVE,10/16/2012,9/28/2007
ADEFOVIR,ADEFOVIR DIPIVOXIL 10MG TAB,AM800,Y,ACTIVE,10/16/2012,
ADENOSINE,ADENOSINE 3MG/ML INJ,CV300,Y,ACTIVE,10/16/2012,
ADENOSINE,"ADENOSINE 3MG/ML INJ,SYRINGE 2ML",CV300,Y,ACTIVE,10/16/2012,
ADENOSINE,"ADENOSINE 3MG/ML INJ,SYRINGE 4ML",CV300,Y,ACTIVE,10/16/2012,
ADENOSINE,"ADENOSINE 3MG/ML INJ,SYRINGE 5ML",CV300,Y,INACTIVE,10/16/2012,3/18/2010
ADENOSINE,"ADENOSINE 3MG/ML INJ,VIL 2ML",CV300,Y,ACTIVE,10/16/2012,
ADENOSINE,"ADENOSINE 3MG/ML INJ,VIL,20ML",CV300,Y,ACTIVE,10/16/2012,
ADENOSINE,"ADENOSINE 3MG/ML INJ,VIL,30ML",CV300,Y,ACTIVE,10/16/2012,
ADENOSINE,ADENOSINE MONOPHOSPHATE PWDR,HA000,N,INACTIVE,10/16/2012,1/18/2017
ADENOSINE PHOSPHATE,ADENOSINE PO4 25MG/ML INJ,TN501,N,INACTIVE,10/16/2012,9/28/2007
ADENOSINE PHOSPHATE,ADENOSINE PO4 SODIUM 25MG/ML INJ,TN501,N,INACTIVE,10/16/2012,9/28/2007
ADENOSINE,ADENOSINE TRIPHOSPHATE CAP/TAB,HA000,N,INACTIVE,10/16/2012,6/2/2011
ADENOVIRUS VACCINE,"ADENOVIRUS VACCINE LIVE TYPE-4 TAB,EC",IM100,N,ACTIVE,8/28/2013,
